form	sentence_1	sentence_2	label
hop	De små mænd smiler skræmt og gør et lille hop på stedet	Så snart børnene slap benet, sprang antilopen frem i et kæmpe hop og stoppede så	0
hoppe	Nu var den tossede hingst igen brudt ind til hoppen	Nu har du igen hoppet i sofaen, selv om Far har forbudt det	0
horde	bevæbnede horder render rundt i gaderne og skråler: Alle udlændinge ud!	i øvrigt var dét at få en horde af unger dengang noget helt normalt	0
horisont	En faktisk borgerkrig, den første siden Grevefejden, tegnede sig i horisonten	langt ude i horisonten stak hvide siloer deres tårne op mod himlen	0
hormon	Lysten til sex stiger, når hormonerne giver kroppen nyt liv efter en festlig og våd aften	Ved gensplejsning er det muligt at fremstille hormonet bovin som kan få malkekøer til at øge mælkeproduktionen med 20-40 %	0
horn	I det stykke ligner Dan Turèll jazzen, be-boppen, saxofonen hos en Charlie Parker, når denne hældte mirakler ud af hornet	Bredt armbånd i horn fra Gerda Lynggaard til 895 kr.	0
horn	På den nærmeste klippeblok knejsede en stenbuk med store bagudsvungne horn	jægerne kommer inde fra skovens dyb med deres tasker, horn og geværer	0
hoste	Røgen fik dem til at hoste, så de måtte søge ud i den friske luft	En af hans patienter døjede med halskatar og hoste	0
hoved	man vil gå over til at yde tilskud til hoveder i stedet for tilskud til mursten	Alle Jordens lande må omkring år 2030 højst have et energiforbrug, der pr. hoved svarer til halvdelen af hvad en dansker bruger i dag	1
hoved	Nepaleserne er små, ca. et hoved mindre end en almindelig europæer	Kog benene, det rengjorte hoved osv. af en stor karpe i vandet tilsat peberkorn og eddike	0
hovedaftale	Kernen i det arbejdsretlige system er -- ud over lovene om Forligsinstitutionen og Arbejdsretten -- hovedaftalen mellem LO og DA samt de kollektive overenskomster	Lørdagens repræsentantskabsmøde i Divisionsforeningen skal diskutere et oplæg til hovedaftale og overenskomst mellem klubberne og spillerne	0
hovederhverv	det bør ikke være en betingelse for at erhverve en landbrugsejendom, at køberen tager landbrug som hovederhverv	landbruget har udspillet sin rolle som Danmarks hovederhverv	0
hovedfag	på musikkonservatoriet .. studerer han almen musikpædagogik og har sang som hovedfag	Dansk og regning, som vi kaldte hovedfagene, skulle vi : enelærerne gerne være dygtige til	0
hovedgruppe	Jordens befolkning kan inddeles i tre hovedgrupper, den europide, den negride og den mongolide	om et cykelløb: Men altså her er det hovedgruppen, hovedfeltet, hvor de øvrige danskere sidder	0
hovedopgave	Som politiker så han det som en hovedopgave af få skabt et bredt samarbejde	om nogle uger skal jeg forsvare min hovedopgave og afslutte min endelige eksamen	0
hovedperson	Det er et program, som varer 1½ time, hvor du er hovedpersonen	Snemanden Bouli er hovedpersonen i en stribe primitive, men ganske charmerende små tegnefilm	0
hovedsprog	man opdyrkede hovedsprogene engelsk, tysk og fransk : i gymnasiets nysproglige gren	Studiet bliver tilrettelagt som et treårigt forløb .. Japansk og engelsk bliver hovedsprog	0
hovedstad	København er landets hovedstad og har dermed en særlig status	Under mottoet Hele Danmark mødes på halvvejen i Odense satser den fynske hovedstad på at trække turister og penge til byen	0
hovedtrappe	Jeg var nede ad alle kældertrapper og oppe ad alle hovedtrapper i denne lille gade	idet vognen svingede op foran hovedtrappen, kom jagtselskabet ud gennem den tunge dør	0
hovmester	jeg har sejlet i femogtyve år som tjener, hovmester og restauratør	en hovmester til at tage imod ved døren havde der ikke været på godset, siden hendes svigerfar levede	0
hud	Fede cremer og kosmetik kan medvirke til at lukke hudens porer	Bedstefaderen var garver, faderen grosserer i huder og skind	0
hudfarve	uanset hudfarve og hvad for en tro man har, så er man et menneske	På operationsbordet var klientens hudfarve på vej over i det blålige	0
hudflette	Hun pryglede løs på bænkens sæde ved siden af sig .. måske ville hun ligefrem nyde at hudflette hans grimme, fordrukne krop?	Carl Erik Soya .. viede sit liv til at hudflette et hyklerisk og selvglad borgerskab	0
hug	Dansk Metalarbejderforbunds afgående formand .. uddelte nogle drøje hug til forbundets venstrefløj	han udlignede med et kort hug i straffesparkfeltet	0
hugge	Skibet huggede i bølgerne så det var en lyst	Forsigtigt stak hanen hovedet ud og huggede med det fra side til side, så den røde kam dinglede	1
hugge	den lille puddel huggede de små tænder i det stykke mad, den fik tilbudt	Omkring kl. 2 huggede en fisk, og vi fik os en god fight	1
hugge ''til	Den gamle TV-A-journalist, Uffe Ellemann-Jensen, huggede lynhurtigt til og spurgte: Hvad er det for en form for journalistik? Ren sladder.	I løbet af dagen fik jeg fældet 20 træer. Jeg huggede dem til, så de blev glatte og lige	0
hugge 'op	Jeg skulle hugge juletræet op og undgik kun lige akkurat pulsåren	fiskeriet får EF-støtte til at hugge sine skibe op	0
hugge sig frem (ind, ..)	Vandet var delvis islagt, så rytterne måtte hugge sig igennem med økser	Den hvide hest huggede sig frem. Hurtigere og hurtigere	0
hukommelse	Alle data lagres automatisk i apparatets hukommelse	Hans hukommelse var fænomenal og gjorde ham i stand til at gengive samtaler næsten ordret	0
hul	Knud samler mundvand og lader .. en stråle hvisle ud gennem hullet mellem fortænderne	kongens soldater lå side om side på voldkronen, der var ikke et eneste hul i forsvarskæden	1
hul	jeg har fået et hul på en times tid eller to mellem to møder	jeg sad bænket i ejendommens uhumske hul. En kvalmende fugtig lugt omgav mig. En enkelt pære i loftet var for svag til at oplyse hele kælderarealet	0
hul	Børn har ikke nær så mange huller i tænderne som forældrene	Laver du også hul i mænd? -- Kun i brystvorterne. De ædlere dele tør jeg ikke røre	1
hul	solens stråler .. lyser ned gennem et hul i skyerne	De sidste syv meget svære huller spillede jeg godt. Dagens bedste slag var med 1-jernet på 12. hul	0
hul	man har fundet et alvorligt hul i de sikkerhedsregler som internationalt stilles i forbindelse med brandsikkerhed til søs	Skatteministeren fremlagde regeringens forslag til dækning af det hul på trefire mia. kr., der er på næste års finanslov	0
hule	hans kuglerunde udstående øjne i hans ophidsede fjæs truede med at trille ud af deres huler	de gik meget dybt ned i jorden, før gangen endte i en forbavsende stor hule	0
hule	Vi bøjer hovedet og går ind i organistens hule oppe i anden sals højde i Vor Frelsers Kirke på Christianshavn	Om foråret .. tittede bjørnene frem fra deres huler, hvor de havde sovet lunt og godt hele vinteren	0
hule	Hans plan var at indrette et beskyttelsesrum af beton inde i højen bag vores hus. Højen skulle hules ud og fores med cement	Pigerne .. havde flyttet rundt på møblerne i stuen og bygget hule under spisebordet	0
humanbiologi	I faget humanbiologi gives en indføring i fysiologiske og genetiske begreber og teorier indenfor de områder der har særlig relevans for psykologi	Der er mulighed for efter afsluttet medicinsk grunduddannelse at tage en overbygning på humanbiologi	0
humanist	Den ældste skildring af bjergets bestigelse finder man hos humanisten og digteren Francesco Petrarca	Det særlige ved humanister er, at de har denne analytiske kompetence som generel kvalifikation	0
humanist	man skal nu aldrig begræde, at man får en udpræget humanist på posten som ombudsmand. Hans opgave er at sikre individet mod at blive trådt under fode af den store administrationskværn	Lisbeth var humanist, ønskede større menneskelighed i den kolde politik	1
humle	ølbrygning i husholdningen var en relativt indviklet proces, hvortil man brugte korn, især byg, og mængder af varmt vand samt gær og humle	under espalieret kan der gro forskellige klatrende planter som fx humle, vedbend, pralbønne og lignende	0
hummer	han går fra den ene krise til den anden og bor på et usselt hummer i selskab med kakerlakker	bordene bugnede af hummer og rejer, oksestege og lammekøller	0
humor	Victor Jaras sange er blide, poetiske og fulde af humor	Man kan også sige, at humor er en protest mod livets meningsløshed. Eller en sikkerhedsventil mod fanatisme og fastlåste ideer	0
humpe	Søsterfærgen Urd måtte mandag humpe til Århus på én motor	Med højre fod viklet ind i tykke bandager humper han rundt med en grov forstuvning	0
hun	Mens kattene er helt små, kan det være svært at skelne mellem hanner og hunner	Det er det biologiske, der slår igennem og får manden til først og fremmest at ville sørge for hunnen og flokken	0
hund	En hund kommer løbende, gøende, springer op ad ham og han forsøger at skubbe den væk	Den dovne hund fik smag for det uvirksomme hængekøjeliv	0
hundredårig	Midt i den asfalterede gård stod et hundredårigt lindetræ	Få steder i Alperne finder man så gode færdselsmuligheder : som i Sydtyrol, takket være hundredårige transportbehov	0
hundyr	Fedtmarmoreret kød fra unge hundyr er fint til stegning	hundyret i stramt velour og stilethæle går i clinch med den solariebrunede macho-yuppie	0
hunger	bestandig drev hans umættelige hunger efter blød, glat kvindehud ham til at søge kontakt, lave aftaler	de ville dø af hunger, hvis de ikke fik i det mindste Torvecafeens miniplatte, inden der var gået bare en halv time	0
hunkøn	Man kan sige meget om hunkønnet her i landet, men de er nu altså dejlige	Elaine Pagels har for nylig påvist, at kristendommen oprindelig opfattede Gud som både han- og hunkøn	0
hurtig	min bedstemoder, hun var sådan ret kendt for at hun var meget hurtig og ferm til at pille kartofler	Han er en god kollega, som har et godt humør .. Som er saglig. Er hurtig til at opfatte situationerne, når der skal tages politisk stilling	0
hurtigfærge	Mols-linien er netop nu i færd med at give bud på at drive hurtigfærgen mellem Ystad og Rønne	De to nye hurtigfærger er en mellemting mellem et luftpudefartøj og en katamaran	1
hus	Denne søndag morgen vågnede hele huset meget sent	larven .. bygger hus af plantedele eller småsten	0
hus	formanden talte på repræsentantskabsmødet i SIDs hus i aftes	Hele husets personale var samlet .. for at sige tak og farvel efter de mange års arbejde	0
husbesøg	åben konsultation fra 10-12. Derefter husbesøg som i dag gælder .. et barn på 9 mdr. med høj feber	Jehova-børn skal deltage i sektens opsøgende arbejde, f.eks. husbesøg	0
husere	Dallas-serien .. har huseret og underholdt på alverdens tv-kanaler i den sidste halve snes år	Ulven huserede omkring slottet ved nattetide og var farlig både for folk og husdyr	0
husfred	Du ofrer dig gerne på husfredens alter efter mottoet: Du får ret og jeg får fred	Jeg har plantet en husfred i en gammel tepotte, som manglede låget	0
husholdning	Kort tid efter gik min mor bort, og vi måtte have hjælp til husholdningen på Lindgården	De varer og tjenester, som husholdningerne efterspørger, leveres af private og offentlige virksomheder	0
husstand	Tilbudet gælder kun for husstande, der ikke har haft abonnement på Det Fri Aktuelt inden for de sidste 6 måneder	lejligheden var stor nok til at rumme hans husstand, kone og fem børn	0
hvalp	Og dig, din hvalp!! Jeg skal djævelen ta mig lære dig at holde kløerne fra mine kvindfolk	Der er hvalpe ved alle morens patter. De siger små lyde, mens de sutter, og de logrer med halerne	0
hvede	Det har lige været store bededag, vi spiste varme hveder og kakao	skibet lagde søndag sikkert til kaj i Somalias hovedstad Mogadishu med 3000 tons hvede	0
hvert øjeblik	Dernæst kommer der en melding om det hungersnødramte Somalia, hvor der hvert øjeblik dør et menneske af sult	han så ud som om han hvert øjeblik kunne briste i latter	0
hvid	dette billige kræmmerkneb : opdeling af en roman i to bind er ikke til for andet end at flå den sidste hvid fra publikum	En hvid schæfer er anderledes end almindelige schæfere. De er blidere	0
hvidbog	Regeringen har fremlagt hvidbogen om Danmarks fremtidige EF-tilknytning -- Embedsmændenes analyse nævner 8 løsningsskitser	forslag om en konservativ hvidbog om partiets rolle i tamil-sagen	0
hvidtøl	Fedtemad med spegepølse og en hvidtøl var et festmåltid	man står op juledag til lun leverpostej og varmt hvidtøl	0
hvil	Farmor var ikke helt rask, men forkælede os som hun plejer, så hun trængte til et par dages hvil efter at vi var rejst	Efter et tiltrængt hvil fortsatte de deres vandring i roligt tempo	0
hvile	Hun kan slet ikke finde hvile, vender og drejer sig. For femte gang skal hun ud og tisse	Sengens lamelbund hviler på lister langs siderne	0
hvile	Mime Fønns hviler benene mellem optagelserne i studie 3 på Nordisk Film	Han satte sig ned for at hvile lidt efter den lange, slidsomme gang op ad de mange trapper	0
hvile	Vi kender alle vigtigheden af hvile efter en hård dags arbejde	Lev regelmæssigt med passende søvn og hvile	1
hvilested	Jeg satte mig til at vente. På den vindfælde, jeg år efter år har brugt som hvilested på mine alene-ture i skoven	Kun tre mennesker fulgte ham til det sidste hvilested, og der var kun få og små buketter på den hvide kiste	0
hviletid	blodtapningen varer en halv times tid incl. hviletiden bagefter, hvorunder man får serveret en forfriskning	Det nye EF-direktiv om arbejdstid fastslår blandt andet 11-timersreglen, men også en række vidtgående bestemmelser om hviletid	0
hvirvelvind	den talende hvirvelvind kunne pludselig ikke styre sit temperament	de havde det skønt og herligt, indtil der pludselig kom en hvirvelvind strygende hen over bølgerne	0
hviske	han trækker betjenten nærmere og hvisker fortroligt: Hun er ikke min kone. Hun er min elskerinde	han kunne også være et ihærdigt snadrende sladredyr .. som elskede at hviske og tiske i telefonen natten lang	1
